code_cis,denomination_substance,nom_com_prep
68620399,APIUM GRAVEOLENS POUR PRÉPARATIONS HOMÉOPATHIQUES,APIUM GRAVEOLENS BOIRON CH CH DH DH
68620762,CHLORHYDRATE DE RÉMIFENTANIL,REMIFENTANIL HOSPIRA
68620762,RÉMIFENTANIL BASE,REMIFENTANIL HOSPIRA
68622560,ALFENTANIL,RAPIFEN
68622560,ALFENTANIL (CHLORHYDRATE D'),RAPIFEN
68622585,CHLORHYDRATE DE DILTIAZEM,DILTIAZEM TEVA
68623413,CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,CHIONANTHUS VIRGINIANA BOIRON CH CH DH DH
68623413,CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,CHIONANTHUS VIRGINIANA BOIRON CH CH DH DH
68623413,CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,CHIONANTHUS VIRGINIANA BOIRON CH CH DH DH
68623413,CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,CHIONANTHUS VIRGINIANA BOIRON CH CH DH DH
68623413,CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,CHIONANTHUS VIRGINIANA BOIRON CH CH DH DH
68623413,CHIONANTHUS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,CHIONANTHUS VIRGINIANA BOIRON CH CH DH DH
68624821,CHLORHYDRATE DE VANCOMYCINE,VANCOMYCINE MIP
68624821,VANCOMYCINE,VANCOMYCINE MIP
68625186,SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPONGIA TOSTA LEHNING CH CH DH DH
68625186,SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPONGIA TOSTA LEHNING CH CH DH DH
68625186,SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPONGIA TOSTA LEHNING CH CH DH DH
68625186,SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPONGIA TOSTA LEHNING CH CH DH DH
68625186,SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPONGIA TOSTA LEHNING CH CH DH DH
68625186,SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES,SPONGIA TOSTA LEHNING CH CH DH DH
68626352,PROPIONATE DE FLUTICASONE,SALMESON
68626352,SALMÉTÉROL,SALMESON
68626352,XINAFOATE DE SALMÉTÉROL,SALMESON
68626690,PIROXICAM,BREXIN
68626690,PIROXICAM-BÉTACYCLODEXTRINE (COMPLEXE),BREXIN
68627340,INDAPAMIDE,PERINDOPRILINDAPAMIDE ARROW LAB
68627340,PÉRINDOPRIL TERT-BUTYLAMINE,PERINDOPRILINDAPAMIDE ARROW LAB
68627340,PÉRINDOPRIL,PERINDOPRILINDAPAMIDE ARROW LAB
68628054,HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES,HOANG NAN BOIRON CH CH DH DH
68628054,HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES,HOANG NAN BOIRON CH CH DH DH
68628054,HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES,HOANG NAN BOIRON CH CH DH DH
68628054,HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES,HOANG NAN BOIRON CH CH DH DH
68628054,HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES,HOANG NAN BOIRON CH CH DH DH
68628054,HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES,HOANG NAN BOIRON CH CH DH DH
68628809,TRIPTORÉLINE,GONAPEPTYL
68628809,ACÉTATE DE TRIPTORÉLINE,GONAPEPTYL
68629188,CHLORHYDRATE DE SOTALOL,SOTALOL EG
68630646,CANDÉSARTAN CILEXÉTIL,CANDESARTAN ARROW
68631851,ÉSOMÉPRAZOLE,ESOMEPRAZOLE TEVA
68631851,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ,ESOMEPRAZOLE TEVA
68632558,ÉTHINYLESTRADIOL,DESOBEL
68632558,DÉSOGESTREL,DESOBEL
68632565,TIAPRIDE (CHLORHYDRATE DE),TIAPRIDAL
68632565,TIAPRIDE BASE,TIAPRIDAL
68632693,CHLORHYDRATE DE MIANSÉRINE,MIANSERINE BIOGARAN
68633172,RISPÉRIDONE,RISPERIDONE ZENTIVA
68633852,CARBONATE DE MAGNÉSIUM,MAG
68633852,MAGNÉSIUM,MAG
68634000,IBUPROFÈNE,ADVIL
68634071,LÉVOFOLINATE CALCIQUE PENTAHYDRATÉ,LEVOFOLINATE DE CALCIUM ZENTIVA IMIV
68634071,ACIDE LÉVOFOLINIQUE,LEVOFOLINATE DE CALCIUM ZENTIVA IMIV
68634477,FUMARATE DE KETOTIFÈNE,ZALERG
68634477,KETOTIFÈNE,ZALERG
68635180,CHLORHYDRATE DE SOTALOL,SOTALOL ARROW LAB
68635586,CUPRUM ACETICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,MAGNESIA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,SILICEA POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,ATROPINUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,ZINCUM VALERIANICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,CORALLIUM RUBRUM POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635586,AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES,NERVOPAX
68635974,TRÉPROSTINIL SODIQUE,REMODULIN
68635974,TRÉPROSTINIL,REMODULIN
68636624,FLUBENDAZOLE,FLUVERMAL POUR CENT
68637142,LORATADINE,LORATADINE ZYDUS
68637391,CHLORHYDRATE DE LÉVOBUPIVACAÏNE,LEVOBUPIVACAINE KABI
68637391,LÉVOBUPIVACAÏNE,LEVOBUPIVACAINE KABI
68637637,CIPROFLOXACINE,CIPROFLOXACINE ZENTIVA
68637637,CHLORHYDRATE DE CIPROFLOXACINE,CIPROFLOXACINE ZENTIVA
68638461,ROMIPLOSTIM ,NPLATE
68638760,KÉTOCONAZOLE,KETOCONAZOLE BIOGARAN
68639727,RISÉDRONATE MONOSODIQUE ANHYDRE,RISEDRONATE ZENTIVA LAB
68639727,ACIDE RISÉDRONIQUE,RISEDRONATE ZENTIVA LAB
68640672,CHLORHYDRATE DE NÉBIVOLOL,NEBIVOLOL TEVA SANTE
68640672,NÉBIVOLOL BASE,NEBIVOLOL TEVA SANTE
68640804,HYDROCHLOROTHIAZIDE,LOSARTANHYDROCHLOROTHIAZIDE MYLAN PHARMA
68640804,LOSARTAN POTASSIQUE,LOSARTANHYDROCHLOROTHIAZIDE MYLAN PHARMA
68642132,CANDÉSARTAN CILEXÉTIL,CANDESARTAN ARROW LAB
68644051,RABÉPRAZOLE BASE,PARIET
68644051,RABÉPRAZOLE SODIQUE,PARIET
68644101,CLORAZÉPATE DIPOTASSIQUE,TRANXENE
68645071,MÉTHOTREXATE,PREXATE
68645185,ÉTODOLAC,LODINE
68645947,MIRTAZAPINE,MIRTAZAPINE ZENTIVA
68645993,CINACALCET,CINACALCET SANDOZ
68645993,CHLORHYDRATE DE CINACALCET,CINACALCET SANDOZ
68646102,GLUCOSE ANHYDRE,GLUCOSE BBRAUN
68646102,GLUCOSE MONOHYDRATÉ,GLUCOSE BBRAUN
68646198,ÉTHINYLESTRADIOL,DROSPIBEL
68646198,DROSPIRÉNONE,DROSPIBEL
68646248,CHLORHYDRATE D'ÉPIRUBICINE,EPIRUBICINE TEVA CLASSICS
68646885,CEFTRIAXONE SODIQUE,CEFTRIAXONE MYLAN
68646885,CEFTRIAXONE BASE,CEFTRIAXONE MYLAN
68648128,ALUN DE CHROME,SCLEREMO IV
68649778,ADRÉNALINE,XYLOCAINE ADRENALINE
68649778,TARTRATE D'ADRÉNALINE,XYLOCAINE ADRENALINE
68649778,CHLORHYDRATE DE LIDOCAÏNE,XYLOCAINE ADRENALINE
68649778,CHLORHYDRATE DE LIDOCAÏNE ANHYDRE,XYLOCAINE ADRENALINE
68649828,DICLOFÉNAC SODIQUE,VOLTARENE LP
68649828,DICLOFÉNAC,VOLTARENE LP
68650684,ALIZAPRIDE (CHLORHYDRATE D'),PLITICAN
68650684,ALIZAPRIDE,PLITICAN
68650944,MALÉATE DE TRIMÉBUTINE,TRIMEBUTINE ARROW GENERIQUES
68652265,PROPIONATE DE FLUTICASONE,FLIXOTIDE
68652429,BICLOTYMOL,HUMEX MAL DE GORGE BICLOTYMOL MIEL CITRON
68653367,AMLODIPINE,AMLODIPINE TEVA
68653367,BÉSILATE D'AMLODIPINE,AMLODIPINE TEVA
68654914,AZITHROMYCINE DIHYDRATÉE,AZITHROMYCINE TEVA
68654914,AZITHROMYCINE ANHYDRE,AZITHROMYCINE TEVA
68655083,CHLORHYDRATE DE TAMSULOSINE,TAMSULOSINE TEVA LP
68655546,PÉRINDOPRIL TERT-BUTYLAMINE,PERINDOPRIL EG
68655546,PÉRINDOPRIL,PERINDOPRIL EG
68655884,CHLORHYDRATE DE TRAMADOL,CONTRAMAL
68656210,LOSARTAN POTASSIQUE,LOSARTAN EG
68656947,CHLORHYDRATE DE BUPRÉNORPHINE,BUPRENORPHINENALOXONE MYLAN
68656947,BUPRÉNORPHINE,BUPRENORPHINENALOXONE MYLAN
68656947,NALOXONE,BUPRENORPHINENALOXONE MYLAN
68656947,CHLORHYDRATE DE NALOXONE DIHYDRATÉ,BUPRENORPHINENALOXONE MYLAN
68658161,ROXITHROMYCINE,RULID
68659391,PIROXICAM,PIROXICAM BIOGARAN
68659822,ALENDRONATE MONOSODIQUE TRIHYDRATÉ,ACIDE ALENDRONIQUE TEVA SANTE
68659822,ACIDE ALENDRONIQUE,ACIDE ALENDRONIQUE TEVA SANTE
68660276,MÉTHOTREXATE,METOJECT
68662722,ÉTHINYLESTRADIOL,ETHINYLESTRADIOLDROSPIRENONE BIOGARANCONTINU
68662722,DROSPIRÉNONE,ETHINYLESTRADIOLDROSPIRENONE BIOGARANCONTINU
68663137,TEUCRIUM SCORODONIA POUR PRÉPARATIONS HOMÉOPATHIQUES,TEUCRIUM SCORODONIA WELEDA CH CH DH DH
68663137,TEUCRIUM SCORODONIA POUR PRÉPARATIONS HOMÉOPATHIQUES,TEUCRIUM SCORODONIA WELEDA CH CH DH DH
68663863,ONDANSÉTRON,ONDANSETRON ZENTIVA
68664125,OLANZAPINE,ZYPREXA VELOTAB
68664794,ÉRYTHROMYCINE,ERYTHROMYCINE PANPHARMA
68664794,LACTOBIONATE D'ÉRYTHROMYCINE,ERYTHROMYCINE PANPHARMA
68665113,IVERMECTINE,IVERMECTINE PIERRE FABRE
68666553,HAMAMELIS VIRGINIANA POUR PRÉPARATIONS HOMÉOPATHIQUES,AVENOC
68666553,AESCULUS HIPPOCASTANUM POUR PRÉPARATIONS HOMÉOPATHIQUES,AVENOC
68666553,PAEONIA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES,AVENOC
68666553,RATANHIA POUR PRÉPARATIONS HOMÉOPATHIQUES,AVENOC
68666845,ATORVASTATINE,ATORVASTATINE CRISTERS PHARMA
68666845,ATORVASTATINE CALCIQUE TRIHYDRATÉE,ATORVASTATINE CRISTERS PHARMA
68667580,ÉTANERCEPT ,ENBREL
68668013,CHLORHYDRATE DE LOPÉRAMIDE,LOPERAMIDE MYLAN PHARMA
68668013,LOPÉRAMIDE BASE,LOPERAMIDE MYLAN PHARMA
68669097,HARPAGOPHYTON (EXTRAIT SEC D'),DOLOSOFT
68669318,CALCAREA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA PHOSPHORICA WELEDA CH CH DH DH
68669318,CALCAREA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA PHOSPHORICA WELEDA CH CH DH DH
68669318,CALCAREA PHOSPHORICA POUR PRÉPARATIONS HOMÉOPATHIQUES,CALCAREA PHOSPHORICA WELEDA CH CH DH DH
68669332,CHLORHYDRATE D'IMIDAPRIL,TANATRIL
68669332,IMIDAPRIL BASE,TANATRIL
68669720,PRAVASTATINE SODIQUE,PRAVASTATINE EVOLUGEN PHARMA
68670676,ACICLOVIR,ZOVIRAX
68671625,ENCORAFÉNIB,BRAFTOVI
68672780,OXOMÉMAZINE,TOPLEXIL SANS SUCRE
68672848,ÉTANERCEPT ,ENBREL
68673035,ACIDE ACÉTYLSALICYLIQUE,SEDASPIR
68673035,CAFÉINE MONOHYDRATÉE,SEDASPIR
68673035,CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ,SEDASPIR
68673220,CHLORHYDRATE DE TIAPRIDE,TIAPRIDAL
68673220,TIAPRIDE BASE,TIAPRIDAL
68673252,BROMHYDRATE DE GALANTAMINE,GALANTAMINE BIOGARAN LP
68673252,GALANTAMINE,GALANTAMINE BIOGARAN LP
68674482,CHLORHYDRATE DE ROPIVACAÏNE MONOHYDRATÉ,ROPIVACAINE B BRAUN
68674913,CHLORHYDRATE DE METFORMINE,KOMBOGLYZE
68674913,SAXAGLIPTINE,KOMBOGLYZE
68674913,CHLORHYDRATE DE SAXAGLIPTINE,KOMBOGLYZE
68675068,ARTICHAUT (FEUILLE D') (EXTRAIT SEC DE),ARKOGELULES ARTICHAUT
68675328,CHLORHYDRATE DE PYRIDOXINE,CYSTINE B BAILLEUL
68675328,L-CYSTINE,CYSTINE B BAILLEUL
68677400,BACLOFÈNE,BACLOCUR
68678566,CHLORHYDRATE DE VANCOMYCINE,VANCOMYCINE HIKMA
68678872,CHLORHYDRATE DE CLONIDINE,CATAPRESSAN
68679426,TARTRATE DE MÉTOPROLOL,SELOKEN L P
68680058,MODAFINIL,MODIODAL
68680154,FUROATE DE FLUTICASONE,REVINTY ELLIPTA
68680154,VILANTÉROL,REVINTY ELLIPTA
68680154,TRIFÉNATATE DE VILANTÉROL,REVINTY ELLIPTA
68681263,TÉRIPARATIDE ,TERROSA
68684505,BUDÉSONIDE,MIFLONIL
68684658,HYDROCHLOROTHIAZIDE,VALSARTANHYDROCHLOROTHIAZIDE ZYDUS
68684658,VALSARTAN,VALSARTANHYDROCHLOROTHIAZIDE ZYDUS
68685009,GRINDÉLIA (EXTRAIT MOU DE),COQUELUSEDAL NOURRISSONS
68685009,GELSÉMIUM (EXTRAIT DE) (MOU),COQUELUSEDAL NOURRISSONS
68685055,AMLODIPINE,PERINDOPRIL ARGININEAMLODIPINE SERVIER
68685055,PÉRINDOPRIL,PERINDOPRIL ARGININEAMLODIPINE SERVIER
68685055,PÉRINDOPRIL ARGININE,PERINDOPRIL ARGININEAMLODIPINE SERVIER
68685055,BÉSILATE D'AMLODIPINE,PERINDOPRIL ARGININEAMLODIPINE SERVIER
68686698,NARATRIPTAN,NARATRIPTAN EG
68686698,CHLORHYDRATE DE NARATRIPTAN,NARATRIPTAN EG
68686709,DESLORATADINE,DESLORATADINE SUN
68686890,OCTOCOG ALFA ,KOVALTRY UI
68687526,LIDOCAÏNE,XOGEL ENFANT
68687526,CÉTRIMIDE,XOGEL ENFANT
68688222,AMLODIPINE,AMLODIPINE EVOLUGEN PHARMA
68688222,BÉSILATE D'AMLODIPINE,AMLODIPINE EVOLUGEN PHARMA
68689484,ATORVASTATINE,ATORVASTATINE ZENTIVA
68689484,ATORVASTATINE CALCIQUE TRIHYDRATÉE,ATORVASTATINE ZENTIVA
68689776,PALIURUS ACULEATUS POUR PRÉPARATIONS HOMÉOPATHIQUES,PALIURUS ACULEATUS BOIRON CH CH DH DH
68689776,PALIURUS ACULEATUS POUR PRÉPARATIONS HOMÉOPATHIQUES,PALIURUS ACULEATUS BOIRON CH CH DH DH
68689776,PALIURUS ACULEATUS POUR PRÉPARATIONS HOMÉOPATHIQUES,PALIURUS ACULEATUS BOIRON CH CH DH DH
68689776,PALIURUS ACULEATUS POUR PRÉPARATIONS HOMÉOPATHIQUES,PALIURUS ACULEATUS BOIRON CH CH DH DH
68689776,PALIURUS ACULEATUS POUR PRÉPARATIONS HOMÉOPATHIQUES,PALIURUS ACULEATUS BOIRON CH CH DH DH
68689776,PALIURUS ACULEATUS POUR PRÉPARATIONS HOMÉOPATHIQUES,PALIURUS ACULEATUS BOIRON CH CH DH DH
68690771,COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES,COLLINSONIA CANADENSIS LEHNING CH CH DH DH
68690771,COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES,COLLINSONIA CANADENSIS LEHNING CH CH DH DH
68690771,COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES,COLLINSONIA CANADENSIS LEHNING CH CH DH DH
68690771,COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES,COLLINSONIA CANADENSIS LEHNING CH CH DH DH
68690771,COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES,COLLINSONIA CANADENSIS LEHNING CH CH DH DH
68690771,COLLINSONIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES,COLLINSONIA CANADENSIS LEHNING CH CH DH DH
68691955,PARACÉTAMOL,DOLKO
68693034,CITRATE DE SILDÉNAFIL,VIZARSIN
68693034,SILDÉNAFIL,VIZARSIN
68693244,ACÉTAZOLAMIDE,DIAMOX
68694175,PHLOROGLUCINOL HYDRATÉ,PHLOROGLUCINOL ZENTIVA
68695149,CHALCOPYRITE POUR PRÉPARATIONS HOMÉOPATHIQUES,CHALCOPYRITE WELEDA CH CH DH DH
68695149,CHALCOPYRITE POUR PRÉPARATIONS HOMÉOPATHIQUES,CHALCOPYRITE WELEDA CH CH DH DH
68695149,CHALCOPYRITE POUR PRÉPARATIONS HOMÉOPATHIQUES,CHALCOPYRITE WELEDA CH CH DH DH
68695149,CHALCOPYRITE POUR PRÉPARATIONS HOMÉOPATHIQUES,CHALCOPYRITE WELEDA CH CH DH DH
68695149,CHALCOPYRITE POUR PRÉPARATIONS HOMÉOPATHIQUES,CHALCOPYRITE WELEDA CH CH DH DH
68696386,GEMFIBROZIL,LIPUR
68698437,PEGFILGRASTIM ,NYVEPRIA
68699820,IRBÉSARTAN,IRBESARTAN EVOLUGEN
68700190,GLUCOSE ANHYDRE,GLUCOSE PROAMP
68700190,GLUCOSE MONOHYDRATÉ,GLUCOSE PROAMP
68700817,BICALUTAMIDE,BICALUTAMIDE ZYDUS
68700831,BRIMONIDINE,BRIMONIDINE BIOGARAN
68700831,TARTRATE DE BRIMONIDINE,BRIMONIDINE BIOGARAN
68701043,LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,LITHIUM CARBONICUM BOIRON CH CH DH DH
68701043,LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,LITHIUM CARBONICUM BOIRON CH CH DH DH
68701043,LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,LITHIUM CARBONICUM BOIRON CH CH DH DH
68701043,LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,LITHIUM CARBONICUM BOIRON CH CH DH DH
68701043,LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,LITHIUM CARBONICUM BOIRON CH CH DH DH
68701043,LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES,LITHIUM CARBONICUM BOIRON CH CH DH DH
68703172,NIAOULI (ESSENCE DE),COQUELUSEDAL ADULTES
68703172,EXTRAIT MOU DE GRINDÉLIA,COQUELUSEDAL ADULTES
68703172,EXTRAIT MOU DE GELSÉMIUM,COQUELUSEDAL ADULTES
68703724,CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ,ONDANSETRON ZYDUS
68703724,ONDANSÉTRON,ONDANSETRON ZYDUS
68705554,INSULINE HUMAINE RECOMBINANTE SOLUBLE ,UMULINE RAPIDE UI L
68706624,DIPROPIONATE DE BÉCLOMÉTASONE,BECLOMETASONE TEVA
68707039,MILNACIPRAN,MILNACIPRAN EG
68707039,CHLORHYDRATE DE MILNACIPRAN,MILNACIPRAN EG
68707384,CARICA PAPAYA POUR PRÉPARATIONS HOMÉOPATHIQUES,CARICA PAPAYA BOIRON CH CH DH DH
68707384,CARICA PAPAYA POUR PRÉPARATIONS HOMÉOPATHIQUES,CARICA PAPAYA BOIRON CH CH DH DH
68707384,CARICA PAPAYA POUR PRÉPARATIONS HOMÉOPATHIQUES,CARICA PAPAYA BOIRON CH CH DH DH
68707384,CARICA PAPAYA POUR PRÉPARATIONS HOMÉOPATHIQUES,CARICA PAPAYA BOIRON CH CH DH DH
68707384,CARICA PAPAYA POUR PRÉPARATIONS HOMÉOPATHIQUES,CARICA PAPAYA BOIRON CH CH DH DH
68707384,CARICA PAPAYA POUR PRÉPARATIONS HOMÉOPATHIQUES,CARICA PAPAYA BOIRON CH CH DH DH
68707466,LÉVOTHYROXINE SODIQUE,TSOLUDOSE
68707466,LÉVOTHYROXINE SODIQUE ANHYDRE,TSOLUDOSE
68708664,MELPHALAN,ALKERAN IV
68708881,ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALETRIS FARINOSA BOIRON CH CH DH DH
68708881,ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALETRIS FARINOSA BOIRON CH CH DH DH
68708881,ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALETRIS FARINOSA BOIRON CH CH DH DH
68708881,ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALETRIS FARINOSA BOIRON CH CH DH DH
68708881,ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALETRIS FARINOSA BOIRON CH CH DH DH
68708881,ALETRIS FARINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,ALETRIS FARINOSA BOIRON CH CH DH DH
68710067,ÉTHINYLESTRADIOL,DROSPIRENONEETHINYLESTRADIOL MYLAN
68710067,DROSPIRÉNONE,DROSPIRENONEETHINYLESTRADIOL MYLAN
68710804,PASSIFLORE (POUDRE DES PARTIES AÉRIENNES DE),ARKOGELULES PASSIFLORE
68710989,ÉTHINYLESTRADIOL,ETHINYLESTRADIOLDROSPIRENONE CRISTERS PHARMA CONTINU
68710989,DROSPIRÉNONE,ETHINYLESTRADIOLDROSPIRENONE CRISTERS PHARMA CONTINU
68711009,DIPROPIONATE DE BÉCLOMÉTHASONE,MIFLASONE
68711009,BÉCLOMÉTASONE BASE,MIFLASONE
68712285,CHLORHYDRATE DE FEXOFÉNADINE,TELFAST
68713704,AUBÉPINE (SOMMITÉ FLEURIE D') (POUDRE DE),SEDOPAL
68713704,MÉLILOT (SOMMITÉ FLEURIE DE) (POUDRE DE),SEDOPAL
68713704,ESCHSCHOLTZIA (PARTIE AÉRIENNE FLEURIE D') (POUDRE DE),SEDOPAL
68713946,CHLORHYDRATE DE QUINAGOLIDE,NORPROLAC
68713946,QUINAGOLIDE,NORPROLAC
68713946,CHLORHYDRATE DE QUINAGOLIDE,NORPROLAC
68713946,QUINAGOLIDE,NORPROLAC
68714222,PRAVASTATINE SODIQUE,PRAVASTATINE MYLAN PHARMA
68716209,PALIPÉRIDONE,XEPLION
68716209,PALMITATE DE PALIPÉRIDONE,XEPLION
68716967,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CEANOTHUS AMERICANUS SICCUM BOIRON CH CH DH DH
68716967,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CEANOTHUS AMERICANUS SICCUM BOIRON CH CH DH DH
68716967,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CEANOTHUS AMERICANUS SICCUM BOIRON CH CH DH DH
68716967,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CEANOTHUS AMERICANUS SICCUM BOIRON CH CH DH DH
68716967,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CEANOTHUS AMERICANUS SICCUM BOIRON CH CH DH DH
68716967,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES,CEANOTHUS AMERICANUS SICCUM BOIRON CH CH DH DH
68717115,EUGENIA JAMBOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,EUGENIA JAMBOSA BOIRON CH CH DH DH
68717115,EUGENIA JAMBOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,EUGENIA JAMBOSA BOIRON CH CH DH DH
68717115,EUGENIA JAMBOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,EUGENIA JAMBOSA BOIRON CH CH DH DH
68717115,EUGENIA JAMBOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,EUGENIA JAMBOSA BOIRON CH CH DH DH
68717115,EUGENIA JAMBOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,EUGENIA JAMBOSA BOIRON CH CH DH DH
68717115,EUGENIA JAMBOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,EUGENIA JAMBOSA BOIRON CH CH DH DH
68718338,CASPOFUNGINE,CASPOFUNGINE FRESENIUS KABI
68718338,ACÉTATE DE CASPOFUNGINE ,CASPOFUNGINE FRESENIUS KABI
68718427,BITARTRATE DE MERCAPTAMINE,CYSTAGON
68718427,CYSTÉAMINE,CYSTAGON
68718808,LANSOPRAZOLE,LANSOPRAZOLE BIOGARAN
68718936,TÉNOFOVIR DISOPROXIL,VIREAD
68718936,FUMARATE DE TÉNOFOVIR DISOPROXIL,VIREAD
68719194,LÉVÉTIRACÉTAM,KEPPRA
68719828,GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES,GLECHOMA HEDERACEA BOIRON CH CH DH DH
68719828,GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES,GLECHOMA HEDERACEA BOIRON CH CH DH DH
68719828,GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES,GLECHOMA HEDERACEA BOIRON CH CH DH DH
68719828,GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES,GLECHOMA HEDERACEA BOIRON CH CH DH DH
68719828,GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES,GLECHOMA HEDERACEA BOIRON CH CH DH DH
68719828,GLECHOMA HEDERACEA POUR PRÉPARATIONS HOMÉOPATHIQUES,GLECHOMA HEDERACEA BOIRON CH CH DH DH
68721487,DARBÉPOÉTINE ALFA ,ARANESP
68721665,CHLORHYDRATE DE MIANSÉRINE,MIANSERINE SANDOZ
68721786,AMBRISENTAN,AMBRISENTAN ACCORD
68722137,DUTASTÉRIDE,AVODART
68722386,OLANZAPINE,ZALASTA
68722475,ATORVASTATINE,ATORVASTATINE ZYDUS FRANCE
68722475,ATORVASTATINE CALCIQUE,ATORVASTATINE ZYDUS FRANCE
68722564,NATALIZUMAB ,TYSABRI
68723723,GLYCÉROL,SUPPOSITOIRE A LA GLYCERINE MAYOLY SPINDLER NOURRISSONS
68724387,APIS MELLIFICA POUR PRÉPARATIONS HOMÉOPATHIQUES,APIS MELLIFICA BOIRON CH CH DH DH
68724387,APIS MELLIFICA POUR PRÉPARATIONS HOMÉOPATHIQUES,APIS MELLIFICA BOIRON CH CH DH DH
